date,asset,stock_ret,SPY,sector
2018-03-08,XOM,-0.0018851812396555312,0.004839104527427418,Oil
2018-03-09,AAPL,0.017180858125211085,0.017402354899983985,Tech
2018-03-09,CVX,0.03414212256042659,0.017402354899983985,Oil
2018-03-09,DAL,0.026537268603982644,0.017402354899983985,Airlines
2018-03-09,GM,0.0,0.017402354899983985,Auto
2018-03-09,GS,0.016632857564247372,0.017402354899983985,Banks
2018-03-09,JPM,0.028760572633648396,0.017402354899983985,Banks
2018-03-09,LUV,0.022785760776041553,0.017402354899983985,Airlines
2018-03-09,MSFT,0.02234464181875162,0.017402354899983985,Tech
2018-03-09,TSLA,-0.005864456517737593,0.017402354899983985,Auto
2018-03-09,XOM,0.005936012347581121,0.017402354899983985,Oil
2018-03-12,AAPL,0.009667761096031624,-0.0012550459263238611,Tech
2018-03-12,CVX,-0.0036683883336571244,-0.0012550459263238611,Oil
2018-03-12,DAL,0.0012480223874096197,-0.0012550459263238611,Airlines
2018-03-12,GM,-0.00026405790603611923,-0.0012550459263238611,Auto
2018-03-12,GS,0.009639313366688773,-0.0012550459263238611,Banks
2018-03-12,JPM,-0.003219225458185093,-0.0012550459263238611,Banks
2018-03-12,LUV,0.001004948335962208,-0.0012550459263238611,Airlines
2018-03-12,MSFT,0.0023822866179197266,-0.0012550459263238611,Tech
2018-03-12,TSLA,0.0560564709025253,-0.0012550459263238611,Auto
2018-03-12,XOM,0.009120370143734124,-0.0012550459263238611,Oil
2018-03-13,AAPL,-0.009630105100409292,-0.006462879104656372,Tech
2018-03-13,CVX,-0.0028254867762654845,-0.006462879104656372,Oil
2018-03-13,DAL,0.007656795696156182,-0.006462879104656372,Airlines
2018-03-13,GM,0.004757804807693056,-0.006462879104656372,Auto
2018-03-13,GS,-0.017740998493209204,-0.006462879104656372,Banks
2018-03-13,JPM,-0.011983663036610692,-0.006462879104656372,Banks
2018-03-13,LUV,0.009538243553490977,-0.006462879104656372,Airlines
2018-03-13,MSFT,-0.024387529953203035,-0.006462879104656372,Tech
2018-03-13,TSLA,-0.010622017666648498,-0.006462879104656372,Auto
2018-03-13,XOM,-0.009436539273386502,-0.006462879104656372,Oil
2018-03-14,AAPL,-0.008501510734391315,-0.005131724361883583,Tech
2018-03-14,CVX,-0.011420329542413232,-0.005131724361883583,Oil
2018-03-14,DAL,-0.007775257222414345,-0.005131724361883583,Airlines
2018-03-14,GM,-0.008418824693590232,-0.005131724361883583,Auto
2018-03-14,GS,-0.015268353637559184,-0.005131724361883583,Banks
2018-03-14,JPM,-0.011182848195204653,-0.005131724361883583,Banks
2018-03-14,LUV,-0.01176860442975003,-0.005131724361883583,Airlines
2018-03-14,MSFT,-0.005931695205899756,-0.005131724361883583,Tech
2018-03-14,TSLA,-0.044494475830861746,-0.005131724361883583,Auto
2018-03-14,XOM,-0.012478348346895207,-0.005131724361883583,Oil
2018-03-15,AAPL,0.001176879274149778,-0.0010895711182953294,Tech
2018-03-15,CVX,0.003908529732262966,-0.0010895711182953294,Oil
2018-03-15,DAL,0.0033837976447186335,-0.0010895711182953294,Airlines
2018-03-15,GM,0.0042453715406871595,-0.0010895711182953294,Auto
2018-03-15,GS,0.00824410174607082,-0.0010895711182953294,Banks
2018-03-15,JPM,0.0025228204871303728,-0.0010895711182953294,Banks
2018-03-15,LUV,0.005367200805825423,-0.0010895711182953294,Airlines
2018-03-15,MSFT,0.0035162684952876333,-0.0010895711182953294,Tech
2018-03-15,TSLA,-0.003153411394848482,-0.0010895711182953294,Auto
